Date,Price,Open,Low,High,Volume,Change
2018-03-23,147.0,144.91,148.5,144.91,3.23,1.45
2018-03-22,144.9,142.7,144.9,142.7,0.32,1.83
2018-03-21,142.3,141.5,144.0,141.5,1.82,0.57
2018-03-19,141.5,141.9,141.9,141.5,0.76,-0.28
2018-03-16,141.9,141.0,141.9,141.0,1.22,0.46
2018-03-15,141.25,140.51,141.5,140.51,0.92,0.11
2018-03-14,141.1,141.3,141.3,141.0,0.43,0.0
2018-03-13,141.1,140.1,141.7,140.1,1.61,0.71
2018-03-12,140.1,140.0,140.11,140.0,1.5,0.06
2018-03-09,140.01,141.0,141.0,140.0,0.54,-0.63
2018-03-08,140.9,141.0,141.0,140.6,0.91,-0.07
2018-03-07,141.0,140.5,141.8,140.0,6.86,0.71
2018-03-06,140.0,140.0,140.95,140.0,0.51,0.0
2018-03-05,140.0,138.6,140.0,138.6,0.25,1.01
2018-03-02,138.6,138.61,139.5,138.5,1.78,0.07
2018-03-01,138.5,139.0,139.0,138.0,1.96,-0.14
2018-02-28,138.7,135.01,138.7,135.01,4.21,2.73
2018-02-27,135.01,134.3,135.5,134.3,2.03,0.38
2018-02-26,134.5,135.01,135.01,134.2,1.02,-0.38
2018-02-23,135.01,135.2,135.5,134.05,0.63,-0.7
2018-02-22,135.96,132.04,135.98,131.05,2.8,2.98
2018-02-21,132.02,132.0,132.3,132.0,0.1,0.02
2018-02-20,132.0,132.7,132.7,129.75,0.75,-0.38
2018-02-19,132.51,132.73,132.73,132.0,0.85,-0.16
2018-02-16,132.72,132.73,133.0,132.72,0.6,-0.21
2018-02-15,133.0,132.73,133.5,132.73,0.72,0.21
2018-02-14,132.72,133.2,133.2,132.7,2.17,-0.36
